collection,genus_species,catnum,sex,order,family,skull,coracoid,keel,humerus,ulna,carpomet,femur,tibiotar,tarsomet
Smith,Pogoniulus_bilineatus,638242,M,Piciformes,Lybiidae,,15.523766,11.359826,14.563916,17.418609,7.703743,13.523303,23.371631,16.550697
Smith,Pogoniulus_subsulphureus,623006,F,Piciformes,Lybiidae,23.517575,13.992758,9.665834,13.472736,16.005522,6.375839,12.345927,21.054968,14.82564
Smith,Polioptila_caerulea,289080,F,Passeriformes,Polioptilidae,25.342795,10.574283,9.836405,,,7.174538,10.562691,20.435121,18.633214
Smith,Polioptila_caerulea,291153,M,Passeriformes,Polioptilidae,24.950619,11.247745,10.869936,12.421498,16.527934,8.256694,10.587189,21.295328,18.129803
Smith,Polioptila_caerulea,586068,F,Passeriformes,Polioptilidae,,10.200012,,11.35379,14.192737,,10.133264,22.741302,17.782523
Smith,Polioptila_caerulea,611170,M,Passeriformes,Polioptilidae,25.795821,11.198707,11.318446,12.237024,15.90653,8.326546,10.929418,21.367103,18.450693
Smith,Polioptila_caerulea,620999,F,Passeriformes,Polioptilidae,,,8.904631,10.97552,13.509902,7.089642,10.084595,20.6126,16.658338
Smith,Polioptila_caerulea,634890,M,Passeriformes,Polioptilidae,23.746515,11.184575,10.973594,12.518619,15.596508,,11.529627,21.96685,18.250808
Smith,Polioptila_caerulea,634902,M,Passeriformes,Polioptilidae,24.445367,10.737269,10.191046,12.312277,15.410216,8.131705,11.109947,21.757216,18.217813
Smith,Polioptila_caerulea,636187,F,Passeriformes,Polioptilidae,25.095622,11.441553,9.177714,12.094807,15.84612,7.919961,10.849648,21.499382,17.450873
Smith,Polioptila_caerulea,641245,F,Passeriformes,Polioptilidae,24.066686,10.085408,9.680546,11.74894,14.069744,,10.661975,20.818351,17.285603
Smith,Pomatorhinus_ruficollis,291728,F,Passeriformes,Timaliidae,35.087332,,14.257181,17.349319,18.790479,9.156641,19.658958,37.853455,29.097508
Smith,Pomatorhinus_ruficollis,292706,M,Passeriformes,Timaliidae,,17.321918,14.410838,17.716002,19.798147,10.299306,20.842419,,
Smith,Pomatorhinus_ruficollis,319550,,Passeriformes,Timaliidae,,,14.514963,,,,20.230279,36.846753,28.706749
Smith,Pomatorhinus_ruficollis,611898,M,Passeriformes,Timaliidae,46.494034,19.740844,16.910164,20.666944,21.809983,11.727173,24.35526,44.666564,34.195408
Smith,Pomatorhinus_ruficollis,611899,M,Passeriformes,Timaliidae,43.811723,21.286299,19.022382,22.60104,23.439655,12.11217,24.907154,46.165778,34.142243
Smith,Pomatorhinus_ruficollis,611900,M,Passeriformes,Timaliidae,43.614129,19.441686,16.70465,20.941594,21.991193,11.171771,23.102793,42.454402,32.26163
Smith,Pomatorhinus_ruficollis,620559,M,Passeriformes,Timaliidae,,17.617533,15.146407,17.729159,,,20.106909,,
Smith,Pomatostomus_halli,612726,M,Passeriformes,Pomatostomidae,40.710599,18.810998,21.427088,22.354797,23.899265,13.170723,21.791457,,26.842881
Smith,Pomatostomus_halli,612727,F,Passeriformes,Pomatostomidae,37.389027,19.150432,20.230069,22.061727,23.120326,12.506965,21.513658,35.110494,26.039642
Smith,Pomatostomus_halli,612729,,Passeriformes,Pomatostomidae,36.924506,20.911896,21.100078,21.691681,22.316869,12.696978,22.960193,38.25749,27.946523
Smith,Promerops_cafer,430265,M,Passeriformes,Promeropidae,49.365956,19.326344,21.195519,21.402711,24.111678,14.935753,19.461976,34.763847,22.125624
Smith,Promerops_cafer,558752,M,Passeriformes,Promeropidae,57.072596,20.696772,21.478147,21.742906,24.635346,15.651721,19.599429,36.309343,23.293881
Smith,Promerops_cafer,558753,M,Passeriformes,Promeropidae,57.235959,20.775896,23.950756,21.868725,24.261789,15.450733,19.760996,35.19301,22.644905
Smith,Promerops_cafer,558754,M,Passeriformes,Promeropidae,55.208307,20.079122,21.673388,21.722105,24.276442,15.243273,19.339448,35.353025,22.732855
Smith,Promerops_cafer,558755,M,Passeriformes,Promeropidae,59.24693,20.37928,22.874926,22.100422,24.576455,15.449548,20.065148,35.101161,22.630385
Smith,Promerops_cafer,558756,M,Passeriformes,Promeropidae,54.775757,,21.849777,21.549504,24.199134,14.185901,19.429839,35.719095,21.464178
Smith,Promerops_cafer,558757,F,Passeriformes,Promeropidae,48.499367,18.215538,19.414696,19.376058,21.360865,12.907488,17.978539,32.192375,20.572619
Smith,Promerops_cafer,558758,F,Passeriformes,Promeropidae,,19.028759,19.69921,20.898616,22.986803,14.345517,18.597229,34.23966,22.040036
Smith,Promerops_cafer,558759,F,Passeriformes,Promeropidae,54.676796,,18.676492,21.243296,22.891841,14.580386,18.995776,34.290602,23.027654
Smith,Promerops_cafer,558760,F,Passeriformes,Promeropidae,52.256832,18.539385,18.816233,20.340026,22.014716,13.843945,18.306012,32.523673,21.564175
Smith,Prunella_modularis,226790,F,Passeriformes,Prunellidae,28.720183,15.871501,14.882989,16.815328,18.323575,11.470364,16.14954,29.361701,19.499096
Smith,Prunella_modularis,226791,F,Passeriformes,Prunellidae,28.336773,14.841718,14.694705,16.227221,16.788561,9.43001,16.804241,,20.367637
Smith,Prunella_modularis,431287,M,Passeriformes,Prunellidae,,16.288863,16.800552,17.455285,18.86262,11.875261,18.364752,31.06095,
Smith,Prunella_modularis,498826,F,Passeriformes,Prunellidae,30.451237,15.395381,,,16.601504,11.022235,17.938242,28.781572,21.80811
Smith,Prunella_modularis,561866,F,Passeriformes,Prunellidae,30.354454,15.683142,16.446326,16.878888,18.395789,10.601846,17.470161,29.080972,20.181185
Smith,Prunella_modularis,602932,F,Passeriformes,Prunellidae,34.068197,15.644434,14.902757,16.93582,20.011281,10.942744,17.020078,30.336352,21.646113
Smith,Prunella_modularis,637503,M,Passeriformes,Prunellidae,31.821387,15.859319,16.08371,17.666085,19.228641,10.9443,17.761946,29.750049,21.053183
Smith,Prunella_modularis,637509,M,Passeriformes,Prunellidae,28.47486,15.272256,15.675108,16.748484,18.474748,10.875483,17.606041,29.834204,20.38973
Smith,Prunella_modularis,637524,M,Passeriformes,Prunellidae,28.843067,14.834424,14.57321,16.275504,17.985451,10.411781,16.580044,27.891114,19.482206
Smith,Psilopogon_pyrolophus,344588,M,Piciformes,Megalaimidae,54.247949,31.613016,,35.393959,43.657831,17.993694,32.603426,54.089337,30.77951
Smith,Psilopogon_pyrolophus,344623,M,Piciformes,Megalaimidae,51.770413,30.43145,26.467082,33.676575,43.036463,16.437129,30.378068,52.424261,31.781982
Smith,Psilopogon_pyrolophus,558259,F,Piciformes,Megalaimidae,50.219492,29.12656,,31.844098,41.137929,16.453649,30.972066,52.788741,31.315191
Smith,Psilopogon_pyrolophus,612223,F,Piciformes,Megalaimidae,53.475535,31.253279,,34.536635,43.691663,17.577325,32.456281,52.415719,31.879576
Smith,Psophia_crepitans,320971,F,Gruiformes,Psophiidae,78.079609,38.345831,97.061882,78.218344,72.845534,37.427073,72.156457,140.570037,108.022404
Smith,Psophia_crepitans,429842,F,Gruiformes,Psophiidae,86.174518,42.637871,104.503359,83.938669,77.894808,40.097705,80.163361,167.667081,132.949513
Smith,Psophia_crepitans,429974,M,Gruiformes,Psophiidae,82.497541,42.693515,107.881942,80.695786,74.451292,39.987293,74.845649,160.419654,128.113793
Smith,Psophia_crepitans,621709,F,Gruiformes,Psophiidae,83.295178,42.193225,112.05755,84.341526,79.713162,,78.70461,169.840147,133.756275
Smith,Psophia_crepitans,637134,M,Gruiformes,Psophiidae,79.906059,41.449465,101.864904,82.38848,77.812784,42.101403,75.847308,169.923461,138.134177
Smith,Pterocles_decoratus,431699,M,Pterocliformes,Pteroclidae,38.078927,26.461558,56.856942,38.634994,47.436699,27.201561,35.328675,47.826847,24.788529
Smith,Pterocles_decoratus,431706,M,Pterocliformes,Pteroclidae,38.822334,23.825267,57.888381,38.995044,46.006655,26.265739,35.823358,47.686189,26.259761
Smith,Pterocles_decoratus,431707,F,Pterocliformes,Pteroclidae,38.830725,28.097516,57.73384,39.488762,45.663199,26.296392,35.238315,,24.121207
Smith,Pterocles_decoratus,431837,F,Pterocliformes,Pteroclidae,37.242401,25.881156,59.612565,37.67047,,26.58732,34.692,45.79623,25.665277
Smith,Pterocles_decoratus,636739,M,Pterocliformes,Pteroclidae,39.150819,27.918091,62.220803,40.811129,47.181446,27.077756,35.817808,46.610759,25.66024
Smith,Pterocles_decoratus,636740,F,Pterocliformes,Pteroclidae,38.876967,27.450004,56.402989,38.335841,45.654486,26.159536,35.184361,46.478429,24.92683
Smith,Pterocles_decoratus,636741,M,Pterocliformes,Pteroclidae,39.714662,26.529449,61.175271,39.66965,46.433619,26.903937,36.251039,48.012735,26.8759
Smith,Pteroglossus_torquatus,346642,M,Piciformes,Ramphastidae,128.302054,,,38.87725,,,34.731846,60.600965,34.820087
Smith,Pteroglossus_torquatus,347103,M,Piciformes,Ramphastidae,120.698557,35.299878,,36.881493,51.249865,20.257087,32.245844,55.551319,34.976311
Smith,Pteroglossus_torquatus,347105,M,Piciformes,Ramphastidae,107.558594,35.405903,35.71875,37.225557,51.121562,19.684182,33.056668,58.803146,34.821739
Smith,Pteroglossus_torquatus,347105,M,Piciformes,Ramphastidae,99.140636,39.422391,,40.349334,55.169523,20.05554,34.130656,59.78675,34.922258
Smith,Pteroglossus_torquatus,612337,M,Piciformes,Ramphastidae,134.760438,39.887943,35.601514,42.014258,55.896162,20.747061,36.107991,62.3202,36.22305
Smith,Pteroglossus_torquatus,613422,F,Piciformes,Ramphastidae,125.546873,38.375184,36.19403,39.73733,53.510475,19.817042,33.763526,57.897077,35.538535
Smith,Ptilonorhynchus_violaceus,345103,M,Passeriformes,Ptilonorhynchidae,65.20775,36.387345,45.19986,44.453551,55.223285,26.683235,43.60719,79.098513,52.270407
Smith,Ptilonorhynchus_violaceus,429231,M,Passeriformes,Ptilonorhynchidae,61.837486,36.127628,44.421438,45.500007,55.107331,28.806401,43.476246,77.044431,52.031131
Smith,Ptilonorhynchus_violaceus,429861,F,Passeriformes,Ptilonorhynchidae,64.097372,33.707154,38.160252,41.557969,51.066908,26.426728,39.582999,73.006937,50.217591
Smith,Ptilonorhynchus_violaceus,429869,M,Passeriformes,Ptilonorhynchidae,65.003831,32.218567,41.959139,41.426583,52.482298,26.715131,42.135621,73.510607,49.890581
Smith,Ptilonorhynchus_violaceus,559121,F,Passeriformes,Ptilonorhynchidae,59.272503,32.713005,37.033389,40.953537,47.551457,26.914122,40.362255,72.437633,48.504161
Smith,Ptilonorhynchus_violaceus,612640,F,Passeriformes,Ptilonorhynchidae,61.116087,34.679526,,41.821482,52.442064,27.155365,38.609827,71.883929,48.452151
Smith,Ptilonorhynchus_violaceus,620244,M,Passeriformes,Ptilonorhynchidae,62.63507,35.357864,41.29324,43.732359,52.909544,26.503196,41.408397,76.494283,50.561521
Smith,Puffinus_griseus,498254,F,Procellariiformes,Procellariidae,91.830094,42.224607,77.305473,104.892227,97.799524,54.813932,39.14413,103.181942,54.715145
Smith,Puffinus_griseus,498305,M,Procellariiformes,Procellariidae,94.325081,37.772588,68.889728,102.208684,95.796156,54.379201,37.296488,99.500714,55.11341
Smith,Puffinus_griseus,502134,F,Procellariiformes,Procellariidae,91.751929,41.694537,71.475314,104.882105,97.009417,53.438675,38.80269,102.366816,391.993233
Smith,Puffinus_griseus,556462,M,Procellariiformes,Procellariidae,95.567016,38.959122,74.365072,102.738569,97.26809,54.632608,38.083162,101.44565,54.937638
Smith,Puffinus_griseus,556949,F,Procellariiformes,Procellariidae,94.136898,40.891377,72.302914,105.704572,96.632673,53.980329,38.268814,101.680944,54.397253
Smith,Puffinus_griseus,559153,M,Procellariiformes,Procellariidae,95.500367,42.222559,77.145666,109.834853,98.752565,54.499737,38.438156,101.823769,55.169093
Smith,Puffinus_griseus,613236,M,Procellariiformes,Procellariidae,98.98702,40.97161,73.401094,106.46527,101.885263,54.36438,38.121689,104.72574,55.339978
Smith,Puffinus_griseus,613237,F,Procellariiformes,Procellariidae,91.354907,40.773187,64.744812,104.571564,,55.324257,37.985647,102.805709,57.587876
Smith,Puffinus_griseus,614816,M,Procellariiformes,Procellariidae,96.912175,39.933025,73.473469,103.613241,97.179641,56.794648,37.694832,98.057102,55.45637
Smith,Puffinus_griseus,621352,F,Procellariiformes,Procellariidae,87.290639,39.750166,73.761638,102.948175,94.474443,51.691073,38.696871,99.178853,53.904571
Smith,Pycnonotus_barbatus,429180,M,Passeriformes,Pycnonotidae,39.886484,22.13777,23.312639,24.819034,27.93752,13.763318,21.234591,32.951449,23.15954
Smith,Pycnonotus_barbatus,603790,F,Passeriformes,Pycnonotidae,34.218724,19.887078,19.3946,21.638447,24.167152,13.124736,19.749992,31.11779,21.730273
Smith,Pycnonotus_barbatus,605072,M,Passeriformes,Pycnonotidae,35.258372,20.498857,19.377403,23.385271,26.168703,13.354354,21.16681,32.035669,23.321559
Smith,Pycnonotus_barbatus,605075,F,Passeriformes,Pycnonotidae,34.49923,18.987248,18.671296,22.124135,24.406928,12.618324,18.979321,30.219348,20.605285
Smith,Pycnonotus_barbatus,605081,F,Passeriformes,Pycnonotidae,35.651415,19.578006,21.198713,22.929128,25.282266,13.436311,20.528159,32.662913,22.969418
Smith,Pycnonotus_barbatus,605086,M,Passeriformes,Pycnonotidae,39.898967,21.079203,20.745008,23.872872,26.91249,13.861638,21.462312,32.78891,21.796651
Smith,Pycnonotus_barbatus,605088,M,Passeriformes,Pycnonotidae,37.476139,20.782621,19.143681,23.993166,26.6448,14.310048,21.678236,32.331829,22.857919
Smith,Pycnonotus_barbatus,605090,F,Passeriformes,Pycnonotidae,37.273057,19.797587,19.439202,23.589565,25.993815,13.826756,20.949674,32.007644,22.054106
Smith,Pycnonotus_barbatus,605091,F,Passeriformes,Pycnonotidae,34.598022,20.386611,21.109165,23.535586,25.707388,13.454506,21.3143,32.940617,22.82655
Smith,Pycnonotus_barbatus,605096,M,Passeriformes,Pycnonotidae,40.91238,22.173182,21.745906,25.509186,28.350899,14.687286,21.878288,34.370105,23.616835
Smith,Recurvirostra_americana,432701,F,Charadriiformes,Recurvirostridae,113.590448,29.578094,62.30501,70.726543,72.570508,41.644576,40.111863,119.818017,99.526799
Smith,Recurvirostra_americana,489342,M,Charadriiformes,Recurvirostridae,124.370436,28.51667,62.87565,67.922622,70.898722,39.561222,41.162238,124.701221,99.349685
Smith,Recurvirostra_americana,555252,M,Charadriiformes,Recurvirostridae,127.849147,30.374214,64.231779,71.389826,77.964656,42.830662,39.214957,126.917097,99.533849
Smith,Recurvirostra_americana,555258,F,Charadriiformes,Recurvirostridae,114.037394,27.669308,60.632774,67.153023,69.68998,39.626606,36.97413,116.788039,93.761775
Smith,Recurvirostra_americana,555259,M,Charadriiformes,Recurvirostridae,121.451375,28.067261,59.844587,66.573707,69.937327,37.81701,38.181091,116.943023,83.027879
Smith,Recurvirostra_americana,555312,F,Charadriiformes,Recurvirostridae,99.928636,29.56708,59.033835,70.588646,74.600457,40.91674,39.655367,118.425619,93.917165
Smith,Recurvirostra_americana,561365,M,Charadriiformes,Recurvirostridae,107.72351,28.699609,62.166736,67.888345,73.280104,39.813773,39.991685,119.008606,93.1655
Smith,Regulus_satrapa,320812,M,Passeriformes,Regulidae,21.136735,10.780501,9.482935,10.382619,13.923373,6.978026,9.769951,21.766538,15.176735
Smith,Regulus_satrapa,492670,F,Passeriformes,Regulidae,21.462283,9.963454,10.069742,10.228871,,8.020817,10.217497,21.450239,16.502957
Smith,Regulus_satrapa,553907,F,Passeriformes,Regulidae,20.937387,10.21139,9.50951,10.661729,13.852381,7.779213,9.938668,21.491136,16.669658
Smith,Regulus_satrapa,560125,M,Passeriformes,Regulidae,20.758772,10.619538,10.396862,10.169055,15.176216,,9.91636,21.760372,17.98866
Smith,Regulus_satrapa,611162,M,Passeriformes,Regulidae,,10.753026,10.694884,10.576417,14.003391,7.56157,9.440835,20.890069,16.822584
Smith,Regulus_satrapa,611163,F,Passeriformes,Regulidae,,10.777085,9.750733,10.316932,13.821765,8.233762,9.645562,20.893474,16.3898
Smith,Regulus_satrapa,611164,F,Passeriformes,Regulidae,22.295769,10.321654,,10.09899,13.979268,8.017809,9.877613,20.876087,17.296507
Smith,Regulus_satrapa,630669,M,Passeriformes,Regulidae,22.239305,11.209163,10.483764,10.0182,13.365695,7.547854,9.903803,21.077901,17.020363
Smith,Rhea_americana,19951,F,Struthioniformes,Rheidae,,,165.421582,252.819752,174.322614,94.694279,215.20287,342.161104,303.140025
Smith,Rhea_americana,290139,M,Struthioniformes,Rheidae,,,141.246063,,,,220.056953,327.84044,333.429666
Smith,Rhea_americana,635725,M,Struthioniformes,Rheidae,162.314983,,115.89563,242.382459,,65.494112,196.819902,309.691999,289.817129
Smith,Rhea_americana,635757,F,Struthioniformes,Rheidae,159.267911,,141.381778,230.535275,166.276684,,197.24962,307.485564,282.368489
Smith,Rhipidura_cyaniceps,290465,M,Passeriformes,Rhipiduridae,30.378135,15.348636,16.206867,16.56262,20.943746,10.602163,14.94039,,18.011373
Smith,Rhipidura_cyaniceps,292332,,Passeriformes,Rhipiduridae,28.442704,14.068021,11.340015,15.60157,19.506105,8.062695,,,
Smith,Rhipidura_cyaniceps,607506,F,Passeriformes,Rhipiduridae,,,14.582332,15.84621,,,14.278862,,
Smith,Rhipidura_cyaniceps,613186,M,Passeriformes,Rhipiduridae,31.592754,15.179328,16.733098,,21.726558,10.426095,14.68226,23.969356,19.874393
Smith,Rhipidura_cyaniceps,613187,F,Passeriformes,Rhipiduridae,30.425967,14.04803,13.754896,15.286386,19.914314,9.694519,14.151635,22.512472,16.809699
Smith,Rhipidura_cyaniceps,613728,M,Passeriformes,Rhipiduridae,30.529552,15.678524,16.655817,16.835994,21.182993,10.504688,15.289951,23.489102,17.523195
Smith,Rhipidura_cyaniceps,613729,F,Passeriformes,Rhipiduridae,28.972176,15.193059,14.535413,16.681637,20.673026,9.968742,14.584897,23.00939,18.253012
Smith,Rhipidura_cyaniceps,613730,M,Passeriformes,Rhipiduridae,32.394867,15.538752,16.924958,17.131114,21.965883,10.242248,14.683835,23.62546,17.867574
Smith,Rhipidura_cyaniceps,613731,M,Passeriformes,Rhipiduridae,31.803346,15.186692,16.668943,16.887328,21.281883,10.281103,15.054158,23.104906,18.222729
Smith,Rhipidura_cyaniceps,613732,M,Passeriformes,Rhipiduridae,32.069639,16.084982,16.635765,17.291575,22.467381,10.534102,15.397447,23.226306,18.297441
UM,Rissa_brevirostris,224383,F,Charadriiformes,Laridae,77.466288,,57.456828,80.185202,85.45354,43.479007,36.619521,64.859652,
UM,Rissa_brevirostris,224381,M,Charadriiformes,Laridae,78.336901,,55.029719,81.611867,88.057879,43.716992,34.688304,64.414564,29.792553
UM,Rissa_tridactyla,153541,M,Charadriiformes,Laridae,100.434822,,65.177416,90.404213,100.193487,51.290308,39.083538,75.829884,35.632478
Smith,Rostratula_benghalensis,291555,F,Charadriiformes,Rostratulidae,,24.48386,44.451304,44.241458,50.072456,26.908511,35.473677,,45.706548
Smith,Rostratula_benghalensis,343516,M,Charadriiformes,Rostratulidae,,20.440465,38.900527,41.560968,46.19508,25.641617,33.309654,60.110575,42.332942
Smith,Rostratula_benghalensis,431501,M,Charadriiformes,Rostratulidae,79.585514,21.371691,39.852348,42.861536,46.353016,26.016338,34.851406,62.095176,46.70255
Smith,Rostratula_benghalensis,559818,M,Charadriiformes,Rostratulidae,73.954469,21.394218,41.385944,42.444919,46.451059,25.784993,34.332345,65.60547,46.226249
Smith,Rostratula_benghalensis,613012,M,Charadriiformes,Rostratulidae,78.001012,22.166534,38.768143,42.948262,48.661386,26.609104,35.0522,66.028251,45.074302
Smith,Rostratula_benghalensis,613013,F,Charadriiformes,Rostratulidae,78.483203,21.830533,40.576277,41.930896,47.974851,24.933655,33.695148,58.48649,40.686055
Smith,Rostratula_benghalensis,613016,F,Charadriiformes,Rostratulidae,81.507311,24.118616,47.273992,49.087723,54.632303,30.564797,36.358604,68.632937,47.382312
Smith,Rostratula_benghalensis,613017,F,Charadriiformes,Rostratulidae,78.580137,21.739918,41.405546,44.41718,50.510477,27.202688,35.029496,65.114682,44.597364
Smith,Rostratula_benghalensis,613018,F,Charadriiformes,Rostratulidae,80.921209,23.946,44.713347,47.136649,53.518476,28.945206,38.283208,70.984796,48.109339
Smith,Rostrhamus_sociabilis,227376,M,Accipitriformes,Accipitridae,66.031069,36.10017,48.423955,90.358715,110.314966,55.377242,52.257991,79.680853,49.138991
Smith,Rostrhamus_sociabilis,502674,F,Accipitriformes,Accipitridae,63.128032,34.274712,,89.203027,105.534497,51.505207,47.936585,76.224634,45.027126
Smith,Rostrhamus_sociabilis,553612,M,Accipitriformes,Accipitridae,59.704999,33.648852,47.372484,86.646742,104.70909,52.525336,51.427731,75.682109,48.681119
Smith,Rostrhamus_sociabilis,623533,F,Accipitriformes,Accipitridae,61.657594,33.842144,42.746695,89.895231,106.130467,52.40675,51.386849,75.805225,45.857515
Smith,Rostrhamus_sociabilis,631107,F,Accipitriformes,Accipitridae,63.651236,,,,,,,,
Smith,Rostrhamus_sociabilis,631108,F,Accipitriformes,Accipitridae,59.886082,33.561418,44.188837,85.500192,101.561304,49.079429,51.520215,73.130836,48.874689
Smith,Rostrhamus_sociabilis,631216,M,Accipitriformes,Accipitridae,58.481,35.709382,43.480199,89.498717,108.794564,50.253936,50.029064,76.774363,48.901413
Smith,Rupicola_rupicola,322293,M,Passeriformes,Cotingidae,58.846872,36.296311,41.693913,46.645397,61.759371,28.234851,35.606703,58.51531,36.397108
Smith,Rupicola_rupicola,322294,M,Passeriformes,Cotingidae,63.025527,35.21571,44.384413,47.247421,63.175231,25.985989,37.491964,57.617801,36.265658
Smith,Rupicola_rupicola,343810,M,Passeriformes,Cotingidae,59.362929,33.305487,41.635504,47.161324,62.953745,26.200377,37.315822,57.451159,35.529621
Smith,Rupicola_rupicola,346408,M,Passeriformes,Cotingidae,61.174744,33.792763,41.604581,45.475393,59.519892,29.804997,36.688347,55.559116,34.536274
Smith,Rupicola_rupicola,621805,M,Passeriformes,Cotingidae,63.599768,36.835232,41.793838,47.321515,64.989923,32.270038,37.327414,58.605693,36.348012
Smith,Rupicola_rupicola,621806,F,Passeriformes,Cotingidae,63.815615,32.453364,44.539186,46.174666,60.375844,30.0978,36.233025,56.207796,34.340403
Smith,Rynchops_niger,19397,,Charadriiformes,Laridae,118.362011,33.79731,58.898904,86.229969,104.474995,52.295299,37.14786,64.446703,36.455645
Smith,Rynchops_niger,289658,M,Charadriiformes,Laridae,113.121011,32.406789,55.45416,81.766723,97.602971,46.425013,35.957893,59.970129,31.933296
Smith,Rynchops_niger,289659,M,Charadriiformes,Laridae,119.174865,33.734676,61.713828,84.9572,101.631834,45.625842,37.676056,64.934195,35.2078
Smith,Rynchops_niger,490745,F,Charadriiformes,Laridae,98.714964,29.097917,52.39727,72.054015,86.524076,43.237961,31.506733,57.205681,30.167244
Smith,Rynchops_niger,490746,M,Charadriiformes,Laridae,111.299482,32.52348,52.758326,84.134951,100.279745,50.109857,35.966388,62.477079,33.54055
Smith,Rynchops_niger,554886,F,Charadriiformes,Laridae,100.331006,28.903714,52.134122,75.683777,92.024331,44.854332,33.785062,57.483253,31.885774
Smith,Rynchops_niger,610931,M,Charadriiformes,Laridae,114.390908,30.701425,60.059309,85.323527,104.031144,50.310389,36.605358,61.076183,33.48194
Smith,Rynchops_niger,610932,F,Charadriiformes,Laridae,96.185913,27.438645,48.419893,71.981702,84.287987,43.581078,1.486186,2.335435,29.317747
Smith,Rynchops_niger,637166,M,Charadriiformes,Laridae,125.134249,31.40715,52.531562,83.33567,98.511574,48.461072,36.331261,61.170939,33.166806
Smith,Rynchops_niger,637251,F,Charadriiformes,Laridae,102.943243,27.008969,49.728421,71.084221,88.650464,43.911589,32.870393,53.75202,29.806731
Smith,Sagittarius_serpentarius,223836,,Accipitriformes,Sagittariidae,115.433939,75.486053,130.084983,190.071254,196.180707,92.120702,114.507354,294.849871,297.579352
Smith,Sagittarius_serpentarius,490786,F,Accipitriformes,Sagittariidae,113.633458,66.975965,123.668095,181.546793,191.509692,87.031959,108.494668,,275.529847
Smith,Sagittarius_serpentarius,621021,F,Accipitriformes,Sagittariidae,111.754891,68.836341,124.118365,183.696309,184.725625,87.12776,111.171024,286.443531,268.094863
Smith,Sagittarius_serpentarius,621022,M,Accipitriformes,Sagittariidae,,68.474888,105.779883,179.723331,182.573419,84.067858,103.610605,,267.939574
Smith,Sakesphorus_canadensis,621085,M,Passeriformes,Thamnophilidae,38.787169,16.502396,17.811933,19.738677,22.167293,11.025417,19.660038,32.670983,24.001424
Smith,Sakesphorus_canadensis,621086,F,Passeriformes,Thamnophilidae,35.813767,16.564041,14.015525,19.310848,21.837155,9.992914,19.866438,31.110082,23.053204
Smith,Sakesphorus_canadensis,622010,M,Passeriformes,Thamnophilidae,38.169726,16.906627,16.111223,20.330117,21.79208,10.191699,21.333022,33.71345,24.527436
Smith,Sakesphorus_canadensis,622011,M,Passeriformes,Thamnophilidae,36.838271,17.250006,16.797664,20.054769,22.232663,11.115611,20.313392,33.329533,25.176751
Smith,Sakesphorus_canadensis,622012,M,Passeriformes,Thamnophilidae,37.732785,16.852661,,19.843907,22.046943,11.077835,19.940814,33.626569,25.730004
Smith,Sakesphorus_canadensis,622334,F,Passeriformes,Thamnophilidae,37.849122,16.357794,14.359383,19.110787,20.703001,10.726322,20.051637,31.880539,24.295242
Smith,Sakesphorus_canadensis,622375,F,Passeriformes,Thamnophilidae,37.548054,15.911263,,19.043866,20.406306,9.064886,19.869047,31.283215,23.518348
Smith,Sakesphorus_canadensis,632603,F,Passeriformes,Thamnophilidae,34.515741,14.812532,,17.145689,20.364167,9.138732,18.297563,32.124942,24.969526
Smith,Scolopax_minor,322296,M,Charadriiformes,Scolopacidae,96.467462,24.130834,51.241895,41.044252,45.428833,34.551826,34.455204,53.060698,31.710858
Smith,Scolopax_minor,347893,F,Charadriiformes,Scolopacidae,111.14403,25.637169,54.32344,43.986649,49.194043,32.782299,40.106721,59.099414,2.676385
Smith,Scolopax_minor,501198,M,Charadriiformes,Scolopacidae,93.339528,24.960471,53.330503,42.801923,47.563432,36.977515,34.693523,51.059643,31.643088
Smith,Scolopax_minor,501199,M,Charadriiformes,Scolopacidae,90.398626,23.845357,56.958393,41.87284,46.875644,35.270199,34.310876,51.088479,30.84102
Smith,Scolopax_minor,501204,M,Charadriiformes,Scolopacidae,95.951349,23.737403,50.876191,42.351611,47.713795,34.342241,34.917181,52.714013,31.609498
Smith,Scolopax_minor,502601,F,Charadriiformes,Scolopacidae,100.607073,24.602405,45.982859,43.150907,48.067418,34.041687,38.253939,55.978306,35.330714
Smith,Scolopax_minor,502728,F,Charadriiformes,Scolopacidae,106.652498,27.426538,57.23011,44.952593,51.195989,36.892097,41.000701,61.568665,36.851706
Smith,Scolopax_minor,610888,M,Charadriiformes,Scolopacidae,106.075738,26.148764,56.784705,44.632441,48.9118,35.895101,38.595125,57.651347,35.827536
Smith,Scolopax_minor,646571,F,Charadriiformes,Scolopacidae,102.191233,25.315347,52.428649,44.365909,48.512649,35.629522,37.070962,53.812154,32.901317
Smith,Scolopax_minor,646602,M,Charadriiformes,Scolopacidae,101.197903,24.981466,50.069609,41.380498,47.667665,35.937416,37.032566,53.809386,32.33808
Smith,Scopus_umbretta,18898,,Pelecaniformes,Scopidae,,40.989397,57.45468,92.595349,109.192296,48.832363,47.440691,113.12089,73.605254
Smith,Scopus_umbretta,430795,F,Pelecaniformes,Scopidae,,40.279357,52.965335,89.879199,109.888285,48.594231,49.192794,109.849596,71.886512
Smith,Scopus_umbretta,555705,F,Pelecaniformes,Scopidae,,40.83629,50.565693,91.176365,108.725484,48.268758,49.1131,107.808527,72.798746
