"","Binomial.1.2","log_mass_kg","diet"
"1969","myoictis_leucura",-1.51412773262978,2
"1970","myoictis_melas",-1.46967597005894,2
"1971","myoictis_wallacei",-1.46967597005894,2
"1972","myoictis_wavicus",-2.10373423424888,2
"1973","myomimus_roachi",-3.09004295302523,1
"1974","myomyscus_brockmani",-3.52336501563636,1
"1975","myomyscus_verreauxii",-3.19418321227783,1
"1976","myonycteris_brachycephala",-3.32980738557548,0
"1977","myonycteris_leptodon",-3.14888345304817,0
"1978","myonycteris_relicta",-2.95651156040071,0
"1979","myonycteris_torquata",-3.16533505794017,0
"1980","myoprocta_acouchy",-0.510825623765991,1
"1981","myoprocta_pratti",-0.0965109003808437,0
"1982","myopterus_daubentonii",-3.56136613381498,2
"1983","myosciurus_pumilio",-1.80180980508156,0
"1984","myosorex_cafer",-4.31250057202527,2
"1985","myosorex_geata",-4.66704558970618,2
"1986","myosorex_kihaulei",-4.65646348037564,2
"1987","myosorex_sclateri",-3.86800612001137,2
"1988","myosorex_varius",-4.32753844938981,2
"1989","myosorex_zinki",-4.12893600699172,2
"1990","myospalax_aspalax",-1.1239300966524,0
"1991","myospalax_psilurus",-1.22929061231023,0
"1992","myotis_adversus",-4.54690127786412,2
"1993","myotis_albescens",-5.24004845842406,2
"1994","myotis_alcathoe",-5.29831736654804,2
"1995","myotis_altarium",-4.50986000618377,2
"1996","myotis_anjouanensis",-5.02068562994976,2
"1997","myotis_annamiticus",-5.59942245933196,2
"1998","myotis_annectans",-4.62537289330561,2
"1999","myotis_atacamensis",-4.94766049493487,2
"2000","myotis_ater",-5.11599580975408,2
"2001","myotis_aurascens",-4.89285225843987,2
"2002","myotis_auriculus",-5.29831736654804,2
"2003","myotis_austroriparius",-4.99083266680008,2
"2004","myotis_bechsteinii",-4.76768911548587,2
"2005","myotis_bocagii",-4.85363154528659,2
"2006","myotis_bombinus",-4.97623386737892,2
"2007","myotis_brandtii",-5.24004845842406,2
"2008","myotis_californicus",-5.38169897548709,2
"2009","myotis_capaccinii",-4.90627527877201,2
"2010","myotis_chiloensis",-4.99083266680008,2
"2011","myotis_chinensis",-3.17008566069877,2
"2012","myotis_ciliolabrum",-5.31852007386556,2
"2013","myotis_csorbai",-4.96184512992682,2
"2014","myotis_dasycneme",-4.26158048159801,2
"2015","myotis_daubentonii",-4.90627527877201,2
"2016","myotis_davidii",-5.24004845842406,2
"2017","myotis_dominicensis",-5.74460446917646,2
"2018","myotis_elegans",-5.49676830527187,2
"2019","myotis_emarginatus",-4.8665349501225,2
"2020","myotis_evotis",-5.00564775258522,2
"2021","myotis_fimbriatus",-4.87960703168985,2
"2022","myotis_formosus",-4.96184512992682,2
"2023","myotis_fortidens",-5.42615073805792,2
"2024","myotis_frater",-4.87960703168985,2
"2025","myotis_goudoti",-4.96184512992682,2
"2026","myotis_grisescens",-4.55638002181866,2
"2027","myotis_hajastanicus",-4.99083266680008,2
"2028","myotis_hasseltii",-4.73300355749798,2
"2029","myotis_horsfieldii",-5.06720564558465,2
"2030","myotis_ikonnikovi",-5.59942245933196,2
"2031","myotis_keaysi",-5.24004845842406,2
"2032","myotis_keenii",-5.06720564558465,2
"2033","myotis_laniger",-5.59942245933196,2
"2034","myotis_leibii",-5.27851473925186,2
"2035","myotis_levis",-5.20300718674371,2
"2036","myotis_longipes",-4.89285225843987,2
"2037","myotis_lucifugus",-4.87960703168985,2
"2038","myotis_macrodactylus",-4.93367425296013,2
"2039","myotis_macropus",-4.60517018598809,2
"2040","myotis_macrotarsus",-4.38202663467388,2
"2041","myotis_martiniquensis",-5.29831736654804,2
"2042","myotis_melanorhinus",-5.13280292807046,2
"2043","myotis_montivagus",-4.79149976417958,2
"2044","myotis_muricola",-5.49676830527187,2
"2045","myotis_myotis",-3.38139475436598,2
"2046","myotis_mystacinus",-5.11599580975408,2
"2047","myotis_nattereri",-4.94766049493487,2
"2048","myotis_nigricans",-5.47267075369281,2
"2049","myotis_oxyotus",-5.20300718674371,2
"2050","myotis_pequinius",-4.06867681547352,2
"2051","myotis_pruinosus",-5.91450350597185,2
"2052","myotis_punicus",-3.75075485783202,2
"2053","myotis_ridleyi",-5.40367788220586,2
"2054","myotis_riparius",-5.18498868124103,2
"2055","myotis_rosseti",-5.7138328105097,2
"2056","myotis_ruber",-5.29831736654804,2
"2057","myotis_schaubi",-4.8283137373023,2
"2058","myotis_scotti",-4.7444322533216,2
"2059","myotis_septentrionalis",-4.89285225843987,2
"2060","myotis_sicarius",-4.33514304877503,2
"2061","myotis_siligorensis",-5.91450350597185,2
"2062","myotis_simus",-4.80362112471193,2
"2063","myotis_sodalis",-4.97623386737892,2
"2064","myotis_thysanodes",-4.81589121730374,2
"2065","myotis_tricolor",-4.27586643884549,2
"2066","myotis_velifer",-4.59521985513492,2
"2067","myotis_vivesi",-3.68887945411394,2
"2068","myotis_volans",-4.76768911548587,2
"2069","myotis_welwitschii",-4.16691525505694,2
"2070","myotis_yanbarensis",-5.44914025628262,2
"2071","myotis_yumanensis",-5.22135632541191,2
"2072","myrmecobius_fasciatus",-0.751836176908625,2
"2073","myrmecophaga_tridactyla",3.10607436055578,2
"2074","mysateles_prehensilis",0.587786664902119,0
"2075","mystacina_tuberculata",-4.3740584650247,1
"2076","mystromys_albicaudatus",-2.44299724671079,1
"2077","myzopoda_aurita",-4.67774087882293,2
"2078","myzopoda_schliemanni",-4.69948086545933,2
"2079","naemorhedus_baileyi",3.31373135588088,0
"2080","naemorhedus_caudatus",3.29583686600433,0
"2081","naemorhedus_goral",3.3499040872746,0
"2082","naemorhedus_griseus",3.2188758248682,0
"2083","nandinia_binotata",0.693147180559945,1
"2084","nanger_dama",4.29045259180987,0
"2085","nanger_granti",4.00732773067214,0
"2086","nanger_soemmerringii",3.68887945411394,0
"2087","nannosciurus_melanotis",-2.99573227355399,0
"2088","nanonycteris_veldkampii",-3.84436435695433,0
"2089","napaeozapus_insignis",-3.80316860051606,1
"2090","nasalis_larvatus",2.19722457733622,0
"2091","nasua_narica",1.39376637595859,1
"2092","nasua_nasua",1.33336815531049,1
"2093","nasuella_olivacea",0.29266961396282,1
"2094","natalus_jamaicensis",-5.00564775258522,2
"2095","natalus_major",-4.94766049493487,2
"2096","natalus_stramineus",-5.29831736654804,2
"2097","natalus_tumidirostris",-5.05145728861651,2
"2098","neacomys_dubosti",-4.21990778519745,1
"2099","neacomys_guianae",-4.25451331437492,1
"2100","neacomys_minutus",-4.56594947283481,1
"2101","neacomys_musseri",-4.41454982637944,1
"2102","neacomys_paracou",-4.23360662955561,1
"2103","neacomys_spinosus",-3.9633162998157,1
"2104","neamblysomus_gunningi",-3.57198570264244,2
"2105","neamblysomus_julianae",-3.81671282562382,2
"2106","necromys_amoenus",-3.54045944899566,1
"2107","necromys_lactens",-3.41428262121081,1
"2108","necromys_lasiurus",-3.22137895508632,1
"2109","necromys_temchuki",-3.05336138639063,1
"2110","necromys_urichi",-3.38139475436598,0
"2111","nectogale_elegans",-3.42651518964645,2
"2112","nectomys_apicalis",-1.21267724495608,1
"2113","nectomys_squamipes",-1.65705376637576,1
"2114","neodon_irene",-3.11002141995612,0
"2115","neodon_juldaschi",-3.11002141995612,0
"2116","neodon_sikimensis",-2.69414729593322,0
"2117","neofelis_nebulosa",3.02042488614436,2
"2118","neofiber_alleni",-1.32425897020044,0
"2119","neohylomys_hainanensis",-2.82177896643055,2
"2120","neomicroxus_latebricola",-3.24419363285249,1
"2121","neomys_anomalus",-4.13516655674236,2
"2122","neomys_fodiens",-4.24749574171628,2
"2123","neomys_teres",-4.35052796761451,2
"2124","neophascogale_lorentzii",-1.55116900431012,2
"2125","neophoca_cinerea",5.24702407216049,2
"2126","neophocaena_asiaeorientalis",3.51006075514389,2
"2127","neophocaena_phocaenoides",3.48124008933569,2
"2128","neoromicia_capensis",-5.11599580975408,2
"2129","neoromicia_guineensis",-5.77635316749104,2
"2130","neoromicia_malagasyensis",-5.03595310208055,2
"2131","neoromicia_matroka",-5.03595310208055,2
"2132","neoromicia_rendalli",-5.06720564558465,2
"2133","neoromicia_tenuipinnis",-5.24004845842406,2
"2134","neoromicia_zuluensis",-5.54677872584654,2
"2135","neotetracus_sinensis",-2.44299724671079,2
"2136","neotoma_albigula",-1.57987911019256,1
"2137","neotoma_bryanti",-1.70374859190534,1
"2138","neotoma_cinerea",-1.20664303288181,1
"2139","neotoma_devia",-1.6094379124341,1
"2140","neotoma_floridana",-1.40772230853351,1
"2141","neotoma_fuscipes",-1.47054591356748,1
"2142","neotoma_goldmani",-1.6194882482876,1
"2143","neotoma_lepida",-1.80910910756317,1
"2144","neotoma_leucodon",-1.3819040128186,0
"2145","neotoma_macrotis",-1.6194882482876,0
"2146","neotoma_magister",-0.885519073207401,0
"2147","neotoma_mexicana",-1.59454929994035,1
"2148","neotoma_micropus",-1.43758765550744,1
"2149","neotoma_nelsoni",-1.6194882482876,1
"2150","neotoma_stephensi",-1.88059068293467,1
"2151","neotomodon_alstoni",-3.2188758248682,1
"2152","neotomys_ebriosus",-2.74109005518041,0
"2153","neotragus_batesi",1.09861228866811,0
"2154","neotragus_pygmaeus",1.38629436111989,0
"2155","neovison_vison",-0.0565703514883944,2
"2156","nephelomys_albigularis",-2.80511191394534,1
"2157","nephelomys_keaysi",-1.81277883645213,1
"2158","nephelomys_levipes",-2.18213893991818,1
"2159","nesokia_indica",-0.994252273343867,0
"2160","nesolagus_netscheri",0.405465108108164,0
"2161","nesomys_audeberti",-1.54881329061767,1
"2162","nesomys_rufus",-1.81707727721234,0
"2163","nesoryzomys_fernandinae",-3.26754099684948,1
"2164","nesoryzomys_narboroughi",-2.43041846450393,1
"2165","nesoryzomys_swarthi",-2.24620475955794,1
"2166","neurotrichus_gibbsii",-4.72170400224404,1
"2167","neusticomys_monticolus",-3.23145460707506,2
"2168","nilgiritragus_hylocrius",4.31748811353631,0
"2169","ningaui_ridei",-4.76768911548587,2
"2170","ningaui_timealeyi",-5.16728910414163,2
"2171","niviventer_andersoni",-1.9173226922034,1
"2172","niviventer_confucianus",-2.7333680090865,1
"2173","niviventer_coninga",-2.49738417129911,1
"2174","niviventer_cremoriventer",-2.66355496121566,1
"2175","niviventer_culturatus",-2.42024313646228,1
"2176","niviventer_eha",-2.92620621090538,1
"2177","niviventer_excelsior",-2.28278246569787,1
"2178","niviventer_fulvescens",-2.4949569856415,1
"2179","niviventer_hinpoon",-2.79688141480883,1
"2180","niviventer_niviventer",-2.30258509299405,1
"2181","niviventer_rapit",-2.44414865731583,1
"2182","niviventer_tenaster",-2.2730262907525,1
"2183","noctilio_albiventris",-3.48024058900261,2
"2184","noctilio_leporinus",-2.84215318562569,2
"2185","nomascus_concolor",2.01490302054226,1
"2186","nomascus_gabriellae",2.07944154167984,0
"2187","nomascus_hainanus",2.01490302054226,0
"2188","nomascus_leucogenys",2.07944154167984,1
"2189","nomascus_nasutus",2.07944154167984,0
"2190","nomascus_siki",2.07944154167984,1
"2191","notiomys_edwardsii",-3.84904820626676,1
"2192","notiosorex_cockrumi",-5.52146091786225,2
"2193","notiosorex_crawfordi",-5.42615073805792,2
"2194","notocitellus_adocetus",-2.07944154167984,1
"2195","notocitellus_annulatus",-0.693147180559945,1
"2196","notopteris_macdonaldi",-2.73183072976761,0
"2197","notoryctes_caurinus",-3.38139475436598,1
"2198","notoryctes_typhlops",-2.90042209374967,1
"2199","nyctalus_aviator",-3.26230538279554,2
"2200","nyctalus_lasiopterus",-3.00175034587955,2
"2201","nyctalus_leisleri",-4.31999124375443,2
"2202","nyctalus_noctula",-3.57555076880693,2
"2203","nyctalus_plancyi",-3.72554343848553,2
"2204","nyctereutes_procyonoides",1.39624469197306,1
"2205","nycteris_arge",-4.42284862919414,2
"2206","nycteris_grandis",-3.49991335460131,2
"2207","nycteris_hispida",-4.75599307572268,2
"2208","nycteris_javanica",-4.03419063940235,2
"2209","nycteris_thebaica",-4.62537289330561,2
"2210","nycteris_tragata",-4.24052707240018,2
"2211","nycticebus_bengalensis",0.405465108108164,1
"2212","nycticebus_coucang",-0.21877809380457,1
"2213","nycticebus_javanicus",-0.21877809380457,1
"2214","nycticebus_menagensis",-0.21877809380457,0
"2215","nycticebus_pygmaeus",-0.105360515657826,1
"2216","nycticeinops_schlieffeni",-5.29831736654804,2
"2217","nycticeius_humeralis",-4.71053070164592,2
"2218","nyctiellus_lepidus",-6.03228654162824,2
"2219","nyctimene_aello",-2.47337341397433,0
"2220","nyctimene_albiventer",-3.5098967985855,0
"2221","nyctimene_cephalotes",-3.11226608980994,0
"2222","nyctimene_certans",-3.1677075382938,0
"2223","nyctimene_major",-2.26144314966287,0
"2224","nyctimene_robinsoni",-3.00578260940749,0
"2225","nyctimene_vizcaccia",-3.2188758248682,0
"2226","nyctinomops_aurispinosus",-4.01738352108597,2
"2227","nyctinomops_femorosaccus",-4.22673375026785,2
"2228","nyctinomops_macrotis",-3.9954046143672,2
"2229","nyctomys_sumichrasti",-3.00780485478826,0
"2230","nyctophilus_geoffroyi",-4.91988093082779,2
"2231","nyctophilus_gouldi",-4.60517018598809,2
"2232","ochotona_alpina",-1.33560124680437,0
"2233","ochotona_collaris",-2.04794287462046,0
"2234","ochotona_curzoniae",-1.81707727721234,0
"2235","ochotona_dauurica",-2.04022082852655,0
"2236","ochotona_erythrotis",-1.31676829847128,0
"2237","ochotona_forresti",-2.04794287462046,0
"2238","ochotona_hoffmanni",-1.78498248494903,0
"2239","ochotona_hyperborea",-1.8578992717326,0
"2240","ochotona_koslowi",-1.80180980508156,0
"2241","ochotona_ladacensis",-1.43129172705063,0
"2242","ochotona_macrotis",-1.79576749062559,0
"2243","ochotona_mantchurica",-2.08989599958369,0
"2244","ochotona_nubrica",-2.15848474902029,0
"2245","ochotona_princeps",-1.84769510155836,0
"2246","ochotona_pusilla",-1.94841327927343,0
"2247","ochotona_roylei",-1.34707364796661,0
"2248","ochotona_rufescens",-1.38629436111989,0
"2249","ochotona_rutila",-1.30933331998376,0
"2250","ochotona_thibetana",-2.26336437984076,0
"2251","ochotona_thomasi",-2.55747734262284,0
"2252","ochotona_turuchanensis",-1.90919256612015,0
"2253","ochrotomys_nuttalli",-3.79869432012114,0
"2254","octodon_bridgesi",-1.89711998488588,0
"2255","octodon_degus",-1.56064774826467,0
"2256","octodon_lunatus",-1.45671682541644,0
"2257","octodontomys_gliroides",-1.89711998488588,0
"2258","octomys_mimax",-2.03255795578099,0
"2259","odobenus_rosmarus",6.71538338633468,2
"2260","odocoileus_hemionus",3.99291335375282,0
"2261","odocoileus_virginianus",4.01653796370306,0
"2262","oecomys_auyantepui",-3.17725415017738,1
"2263","oecomys_bicolor",-3.38139475436598,0
"2264","oecomys_catherinae",-2.61183134336167,1
"2265","oecomys_concolor",-2.78709340844266,0
"2266","oecomys_mamorae",-2.77258872223978,0
"2267","oecomys_roberti",-2.61183134336167,0
"2268","oecomys_rutilus",-3.91202300542815,0
"2269","oecomys_superans",-2.61183134336167,0
"2270","oecomys_trinitatis",-2.61183134336167,0
"2271","oenomys_hypoxanthus",-2.40794560865187,1
"2272","okapia_johnstoni",5.43808409152045,0
"2273","olallamys_albicauda",-1.2964536571201,1
"2274","oligoryzomys_andinus",-3.68091128446476,1
"2275","oligoryzomys_chacoensis",-3.77226106305299,1
"2276","oligoryzomys_destructor",-3.68091128446476,1
"2277","oligoryzomys_eliurus",-3.50655789731998,1
"2278","oligoryzomys_flavescens",-3.84904820626676,1
"2279","oligoryzomys_fornesi",-4.26869794936688,1
"2280","oligoryzomys_fulvescens",-3.68887945411394,1
"2281","oligoryzomys_longicaudatus",-3.61191841297781,1
"2282","oligoryzomys_magellanicus",-3.68091128446476,1
"2283","oligoryzomys_microtis",-3.79423996977176,1
"2284","oligoryzomys_moojeni",-4.08044165705311,1
"2285","oligoryzomys_nigripes",-3.88733039283777,1
"2286","oligoryzomys_rupestris",-4.28308668681898,1
"2287","oligoryzomys_stramineus",-3.68887945411394,1
"2288","oligoryzomys_vegetus",-4.19970507787993,1
"2289","ommatophoca_rossii",5.52146091786225,2
"2290","ondatra_zibethicus",0.0636318602447735,1
"2291","onychogalea_fraenata",1.70474809223843,0
"2292","onychogalea_unguifera",1.89461685466776,0
"2293","onychomys_arenicola",-3.50655789731998,1
"2294","onychomys_leucogaster",-3.57912859015482,1
"2295","onychomys_torridus",-3.68887945411394,1
"2296","orcaella_brevirostris",5.24702407216049,2
"2297","orcaella_heinsohni",5.42863967807536,1
"2298","orcinus_orca",8.36637030168165,2
"2299","oreamnos_americanus",4.2835906997831,0
"2300","oreoryzomys_balneator",-2.80511191394534,1
"2301","oreotragus_oreotragus",2.56494166512426,0
"2302","ornithorhynchus_anatinus",0.394943280648582,2
"2303","orthogeomys_cavator",-0.430782916092454,0
"2304","orthogeomys_grandis",-0.693147180559945,0
"2305","orthogeomys_heterodus",-0.486133011175619,0
"2306","orthogeomys_hispidus",-0.693147180559945,0
"2307","orthogeomys_lanius",-0.693147180559945,0
"2308","orthogeomys_underwoodi",-1.38629436111989,0
"2309","orycteropus_afer",3.95795957816606,2
"2310","oryctolagus_cuniculus",0.672076749940654,0
"2311","oryx_beisa",5.13579843705026,0
"2312","oryx_dammah",5.29831736654804,0
"2313","oryx_gazella",5.12990640720118,0
"2314","oryx_leucoryx",4.47392189937814,0
"2315","oryzomys_couesi",-2.66931037278628,1
"2316","oryzomys_palustris",-2.92062480106719,1
"2317","osgoodomys_banderanus",-2.99573227355399,1
"2318","otaria_byronia",4.9416424226093,2
"2319","otocolobus_manul",1.25276296849537,2
"2320","otocyon_megalotis",1.42310833424261,1
"2321","otolemur_crassicaudatus",0.405465108108164,1
"2322","otolemur_garnettii",-0.27443684570176,1
"2323","otomops_madagascariensis",-3.66907682681776,2
"2324","otomops_martiensseni",-3.37260992481024,2
"2325","otomops_wroughtoni",-3.37260992481024,2
"2326","otomys_anchietae",-1.57745486658105,0
"2327","otomys_angoniensis",-2.10455424249491,0
"2328","otomys_barbouri",-2.23119509690737,0
"2329","otomys_denti",-2.12026353620009,0
"2330","otomys_irroratus",-2.13707065451647,0
"2331","otomys_lacustris",-2.37946613733,0
"2332","otomys_laminatus",-1.93102153656156,0
"2333","otomys_occidentalis",-2.6200393237795,0
"2334","otomys_tropicalis",-2.2182439445603,0
"2335","otomys_typus",-2.01440314550061,0
"2336","otonycteris_hemprichii",-3.73806969830471,2
"2337","otonyctomys_hatti",-3.31869616015041,0
"2338","otopteropus_cartilagonodus",-4.08637639257292,0
"2339","otospermophilus_beecheyi",-0.547316732348406,1
"2340","otospermophilus_variegatus",-0.368747525173002,1
"2341","ototylomys_phyllotis",-2.12026353620009,0
"2342","ourebia_ourebi",2.84781214347737,0
"2343","ovibos_moschatus",5.83041835612767,0
"2344","ovis_ammon",5.19295685089021,0
"2345","ovis_canadensis",4.3127422028302,0
"2346","ovis_dalli",4.01909285933459,0
"2347","ovis_nivicola",4.49980967033027,0
"2348","ovis_orientalis",4.0943445622221,0
"2349","oxymycterus_amazonicus",-3.68091128446476,1
"2350","oxymycterus_dasytrichus",-2.95459033022282,1
"2351","oxymycterus_delator",-2.50715225873532,1
"2352","oxymycterus_hiska",-4.39815601660377,1
"2353","oxymycterus_nasutus",-2.68824757380603,1
"2354","oxymycterus_paramensis",-3.17008566069877,1
"2355","oxymycterus_quaestor",-2.58362262272716,1
"2356","oxymycterus_rufus",-2.58494800396823,1
"2357","ozotoceros_bezoarticus",3.68887945411394,0
"2358","pachylemur_jullyi",2.56494935746154,1
"2359","pachyuromys_duprasi",-3.04702556794154,2
"2360","paguma_larvata",1.45861502269952,1
"2361","palaeopropithecus_ingens",3.73766961828337,0
"2362","pan_paniscus",3.52636346578831,1
"2363","pan_troglodytes",3.74950407593037,1
"2364","panthera_leo",5.08449956989176,2
"2365","panthera_onca",4.60517018598809,2
"2366","panthera_pardus",4.00732773067214,2
"2367","panthera_tigris",5.0910717703866,2
"2368","panthera_uncia",3.7879779038995,2
"2369","pantholops_hodgsonii",3.31418600467253,0
"2370","papio_anubis",3.3438930748274,1
"2371","papio_cynocephalus",2.9695936159443,1
"2372","papio_hamadryas",2.70619514822173,1
"2373","papio_kindae",2.56494935746154,1
"2374","papio_papio",2.74085292706776,1
"2375","papio_ursinus",3.3300271414274,1
"2376","pappogeomys_bulleri",-1.89711998488588,0
"2377","paracynictis_selousi",0.494696241836107,2
"2378","paradipus_ctenodactylus",-2.21640739675299,0
"2379","paradoxurus_hermaphroditus",1.14952717813622,1
"2380","paradoxurus_jerdoni",1.02273865608894,1
"2381","paradoxurus_zeylonensis",1.02273865608894,1
"2382","paraechinus_aethiopicus",-1.67131331615219,1
"2383","paraechinus_hypomelas",-1.54646311327271,1
"2384","parahyaena_brunnea",3.47197576927715,1
"2385","parahydromys_asper",-0.616186139423817,2
"2386","paramelomys_levipes",-2.44530139519564,0
"2387","parantechinus_apicalis",-2.67655153404284,1
"2388","paranyctimene_raptor",-3.71727892863563,0
"2389","parascalops_breweri",-2.97592964625781,2
"2390","parascaptor_leucura",-3.0878475624618,2
"2391","paratriaenops_auritus",-5.29831736654804,2
"2392","paratriaenops_furculus",-5.20300718674371,2
"2393","paraxerus_alexandri",-2.95651156040071,0
"2394","paraxerus_cepapi",-1.71479842809193,0
"2395","paraxerus_ochraceus",-2.26048391697541,0
"2396","paraxerus_vexillarius",-0.393042588109607,0
"2397","pardofelis_marmorata",1.04882662915757,2
"2398","paremballonura_atrata",-5.44914025628262,1
"2399","paremballonura_tiavato",-5.7138328105097,2
"2400","parotomys_brantsii",-2.04407439784254,0
"2401","parotomys_littledalei",-2.06356819252355,0
"2402","paruromys_dominator",-1.07294454191953,0
"2403","pattonomys_occasius",-1.82201251239908,0
"2404","pattonomys_semivillosus",-1.6094379124341,0
"2405","paucidentomys_vermidax",-1.8420006856648,1
"2406","pearsonomys_annectens",-3.083471187862,2
"2407","pecari_tajacu",3.05714246907953,1
"2408","pedetes_capensis",1.14898849599318,0
"2409","pelea_capreolus",2.99573227355399,0
"2410","pelomys_campanae",-2.52697942620991,0
"2411","pelomys_fallax",-2.04022082852655,0
"2412","pentalagus_furnessi",0.873925881096385,0
"2413","penthetor_lucasi",-3.26491976336961,0
"2414","peponocephala_electra",5.32787616878958,2
"2415","perameles_bougainville",-1.48722027970985,1
"2416","perameles_eremiana",-1.6094379124341,1
"2417","perameles_gunnii",-0.139262067333508,1
"2418","perameles_nasuta",-0.0253178079842899,1
"2419","perodicticus_potto",0.0953101798043249,1
"2420","perognathus_amplus",-4.44816643717843,1
"2421","perognathus_fasciatus",-4.45675018086982,1
"2422","perognathus_flavescens",-4.73300355749798,1
"2423","perognathus_flavus",-4.8665349501225,1
"2424","perognathus_inornatus",-4.51899248974704,1
"2425","perognathus_longimembris",-4.87960703168985,1
"2426","perognathus_merriami",-4.97623386737892,1
"2427","perognathus_parvus",-3.82584530918709,1
"2428","peromyscus_attwateri",-3.57912859015482,1
"2429","peromyscus_aztecus",-3.2188758248682,1
"2430","peromyscus_beatae",-3.87762157871081,1
"2431","peromyscus_californicus",-3.1349943408875,1
"2432","peromyscus_caniceps",-3.49991335460131,1
"2433","peromyscus_crinitus",-4.01738352108597,1
"2434","peromyscus_dickeyi",-3.55434856115633,1
"2435","peromyscus_difficilis",-3.57555076880693,1
"2436","peromyscus_eremicus",-3.74228023084105,1
"2437","peromyscus_eva",-3.81671282562382,1
"2438","peromyscus_fraterculus",-3.71727892863563,1
"2439","peromyscus_furvus",-3.41124771751566,1
"2440","peromyscus_gossypinus",-3.5267606046375,1
"2441","peromyscus_grandis",-2.64507540194082,1
"2442","peromyscus_gratus",-3.59721226558811,1
"2443","peromyscus_guatemalensis",-3.2188758248682,1
"2444","peromyscus_gymnotis",-3.2188758248682,1
"2445","peromyscus_hooperi",-3.32423634052603,1
"2446","peromyscus_hylocetes",-3.15590102570681,1
"2447","peromyscus_interparietalis",-3.57555076880693,1
"2448","peromyscus_keeni",-3.84904820626676,1
"2449","peromyscus_leucopus",-3.85375409730417,1
"2450","peromyscus_levipes",-3.77226106305299,1
"2451","peromyscus_maniculatus",-3.84904820626676,1
"2452","peromyscus_mayensis",-3.44201937618241,1
"2453","peromyscus_megalops",-2.71507481603917,1
"2454","peromyscus_melanocarpus",-2.83021783507642,1
"2455","peromyscus_melanophrys",-3.2188758248682,1
"2456","peromyscus_melanotis",-3.2289261607217,1
"2457","peromyscus_merriami",-3.2188758248682,1
"2458","peromyscus_mexicanus",-3.42344299060947,1
"2459","peromyscus_nasutus",-3.57555076880693,1
"2460","peromyscus_ochraventer",-3.2188758248682,1
"2461","peromyscus_pectoralis",-3.24419363285249,1
"2462","peromyscus_perfulvus",-3.2188758248682,1
"2463","peromyscus_polionotus",-4.3428059215206,1
"2464","peromyscus_schmidlyi",-3.84436435695433,1
"2465","peromyscus_sejugis",-3.83970234384852,1
"2466","peromyscus_simulus",-3.2188758248682,1
"2467","peromyscus_slevini",-2.92620621090538,1
"2468","peromyscus_spicilegus",-3.32423634052603,1
"2469","peromyscus_stephani",-3.64581996465349,1
"2470","peromyscus_stirtoni",-3.5335865697079,1
"2471","peromyscus_truei",-3.59721226558811,1
"2472","peromyscus_winkelmanni",-2.9224818118144,1
"2473","peromyscus_yucatanicus",-3.63818633979842,1
"2474","peromyscus_zarhynchus",-3.2188758248682,1
"2475","peropteryx_kappleri",-4.66704558970618,2
"2476","peropteryx_leucoptera",-5.11599580975408,2
"2477","peropteryx_macrotis",-5.22135632541191,2
"2478","peropteryx_trinitatis",-5.42615073805792,2
"2479","peroryctes_broadbenti",1.56861591791385,1
"2480","peroryctes_raffrayana",-0.176140697718873,1
"2481","petaurillus_kinlochii",-3.2188758248682,1
"2482","petaurista_alborufus",1.45628673293993,1
"2483","petaurista_elegans",-0.00300450902029872,1
"2484","petaurista_leucogenys",0.163818085229395,1
"2485","petaurista_petaurista",0.506877841517893,1
"2486","petaurista_philippensis",0.516410002059891,1
"2487","petaurista_xanthotis",0.641853886172395,1
"2488","petauroides_volans",0.262364264467491,0
"2489","petaurus_abidi",-1.2801341652915,1
"2490","petaurus_breviceps",-2.24148999363423,1
"2491","petaurus_norfolcensis",-1.46967597005894,1
"2492","petinomys_setosus",-3.25969781938846,0
"2493","petrodromus_tetradactylus",-1.67397643357167,2
"2494","petrogale_assimilis",1.50407739677627,0
"2495","petrogale_brachyotis",1.39871688111845,0
"2496","petrogale_burbidgei",0.229523158278249,0
"2497","petrogale_concinna",0.336472236621213,0
"2498","petrogale_herberti",1.63899671467564,0
"2499","petrogale_inornata",1.52605630349505,0
"2500","petrogale_lateralis",1.53147637096439,0
"2501","petrogale_mareeba",1.42310833424261,1
"2502","petrogale_penicillata",1.96009478404727,0
"2503","petrogale_persephone",1.82454929205105,0
"2504","petrogale_purpureicollis",1.50407739677627,0
"2505","petrogale_rothschildi",1.22377543162212,0
"2506","petrogale_xanthopus",2.14006616349627,0
"2507","petromus_typicus",-1.4961092271271,0
"2508","petropseudes_dahli",0.494696241836107,0
"2509","phacochoerus_aethiopicus",4.2626841023845,1
"2510","phacochoerus_africanus",4.41279829334063,1
"2511","phaenomys_ferrugineus",-2.36659042296996,1
"2512","phalanger_carmelitae",0.716619536745087,1
"2513","phalanger_gymnotis",0.995101912298445,0
"2514","phalanger_lullulae",0.490112582168449,1
"2515","phalanger_orientalis",0.774174019202319,1
"2516","phalanger_sericeus",0.694646056683681,1
"2517","phalanger_vestitus",0.615185639090233,1
"2518","phascogale_calura",-2.96617347131245,2
"2519","phascogale_tapoatafa",-1.6424777665123,2
"2520","phascolarctos_cinereus",2.32727770558442,0
"2521","phascolosorex_dorsalis",-1.97688495335474,2
"2522","phenacomys_intermedius",-3.68091128446476,0
"2523","philander_frenatus",-1.78557861015297,1
