"","Order.1.2","Binomial.1.2","log_mass_kg","diet7"
"1736","Rodentia","microdipodops_pallidus",-4.38202663467388,4
"1737","Afrosoricida","microgale_brevicaudata",-4.48295255326384,3
"1738","Afrosoricida","microgale_longicaudata",-4.91988093082779,3
"1739","Afrosoricida","microgale_majori",-5.14989736142976,3
"1740","Afrosoricida","microgale_principula",-4.58536755869191,3
"1741","Afrosoricida","microgale_pusilla",-5.68397984736002,3
"1742","Afrosoricida","microgale_talazaci",-3.03655426807425,3
"1743","Rodentia","micromys_minutus",-5.11599580975408,4
"1744","Chiroptera","micronycteris_brosseti",-5.33913936106829,4
"1745","Chiroptera","micronycteris_buriri",-4.96184512992682,4
"1746","Chiroptera","micronycteris_giovanniae",-4.94766049493487,4
"1747","Chiroptera","micronycteris_hirsuta",-4.42284862919414,4
"1748","Chiroptera","micronycteris_matses",-4.53751153751428,3
"1749","Chiroptera","micronycteris_megalotis",-5.09946650780287,4
"1750","Chiroptera","micronycteris_microtis",-5.18498868124103,4
"1751","Chiroptera","micronycteris_minuta",-5.03595310208055,4
"1752","Chiroptera","micronycteris_schmidtorum",-4.89285225843987,3
"1753","Peramelemorphia","microperoryctes_aplini",-2.53451715034133,4
"1754","Peramelemorphia","microperoryctes_longicauda",-0.619896718820353,6
"1755","Peramelemorphia","microperoryctes_papuensis",-1.84516024595517,6
"1756","Afrosoricida","micropotamogale_lamottei",-2.66499071164176,5
"1757","Chiroptera","micropteropus_pusillus",-3.62684406319448,0
"1758","Rodentia","microryzomys_minutus",-4.30506559353775,0
"1759","Rodentia","microsciurus_alfari",-2.43611648561857,0
"1760","Rodentia","microsciurus_flaviventer",-2.3859667019331,0
"1761","Rodentia","microtus_abbreviatus",-2.78062089393705,0
"1762","Rodentia","microtus_agrestis",-3.15825120305177,0
"1763","Rodentia","microtus_anatolicus",-2.94694210938456,0
"1764","Rodentia","microtus_arvalis",-3.57555076880693,0
"1765","Rodentia","microtus_bavaricus",-3.72970144863419,0
"1766","Rodentia","microtus_cabrerae",-2.94694210938456,0
"1767","Rodentia","microtus_californicus",-2.85771097565662,0
"1768","Rodentia","microtus_canicaudus",-3.55785119170753,0
"1769","Rodentia","microtus_chrotorrhinus",-3.24419363285249,0
"1770","Rodentia","microtus_daghestanicus",-3.91202300542815,0
"1771","Rodentia","microtus_dogramacii",-3.57555076880693,0
"1772","Rodentia","microtus_duodecimcostatus",-3.77226106305299,0
"1773","Rodentia","microtus_felteni",-3.86323284125871,0
"1774","Rodentia","microtus_gerbei",-3.88733039283777,0
"1775","Rodentia","microtus_gregalis",-3.04702556794154,0
"1776","Rodentia","microtus_guatemalensis",-3.17008566069877,0
"1777","Rodentia","microtus_guentheri",-2.91877123241786,0
"1778","Rodentia","microtus_irani",-3.29413830936875,0
"1779","Rodentia","microtus_kikuchii",-3.83044301843572,0
"1780","Rodentia","microtus_levis",-3.29413830936875,0
"1781","Rodentia","microtus_liechtensteini",-3.75075485783202,0
"1782","Rodentia","microtus_limnophilus",-3.95806694392955,0
"1783","Rodentia","microtus_longicaudus",-3.06401111430729,0
"1784","Rodentia","microtus_lusitanicus",-4.07454193492592,0
"1785","Rodentia","microtus_majori",-3.70908216143146,0
"1786","Rodentia","microtus_maximowiczii",-3.17725415017738,0
"1787","Rodentia","microtus_mexicanus",-3.35240721749272,0
"1788","Rodentia","microtus_middendorffii",-2.871746293773,0
"1789","Rodentia","microtus_miurus",-3.19418321227783,0
"1790","Rodentia","microtus_mongolicus",-3.59356927430961,0
"1791","Rodentia","microtus_montanus",-3.31593753771133,0
"1792","Rodentia","microtus_montebelli",-3.22137895508632,0
"1793","Rodentia","microtus_multiplex",-3.76360300030987,0
"1794","Rodentia","microtus_oaxacensis",-3.23907853218572,0
"1795","Rodentia","microtus_ochrogaster",-3.27016911925575,0
"1796","Rodentia","microtus_oeconomus",-3.36969871460278,0
"1797","Rodentia","microtus_oregoni",-3.89222037813197,0
"1798","Rodentia","microtus_paradoxus",-3.65738078705457,0
"1799","Rodentia","microtus_pennsylvanicus",-3.30225743380725,0
"1800","Rodentia","microtus_pinetorum",-3.63818633979842,0
"1801","Rodentia","microtus_quasiater",-3.2188758248682,0
"1802","Rodentia","microtus_richardsoni",-2.46510402249182,0
"1803","Rodentia","microtus_sachalinensis",-2.9169210931297,0
"1804","Rodentia","microtus_savii",-3.91202300542815,0
"1805","Rodentia","microtus_schelkovnikovi",-3.64965874096066,0
"1806","Rodentia","microtus_socialis",-3.03655426807425,0
"1807","Rodentia","microtus_subterraneus",-3.93734081341244,0
"1808","Rodentia","microtus_tatricus",-3.2188758248682,0
"1809","Rodentia","microtus_thomasi",-3.63061054598996,0
"1810","Rodentia","microtus_townsendii",-2.73644967562391,0
"1811","Rodentia","microtus_transcaspicus",-3.24933503235291,0
"1812","Rodentia","microtus_umbrosus",-3.17008566069877,0
"1813","Rodentia","microtus_xanthognathus",-2.0730619347158,0
"1814","Rodentia","millardia_kathleenae",-2.37515578582888,0
"1815","Rodentia","millardia_meltada",-2.65926003693278,0
"1816","Chiroptera","mimon_cozumelae",-4.39005880637115,6
"1817","Chiroptera","mimon_crenulatum",-4.28308668681898,4
"1818","Chiroptera","miniopterus_africanus",-4.91988093082779,3
"1819","Chiroptera","miniopterus_australis",-5.08320598693109,3
"1820","Chiroptera","miniopterus_fraterculus",-4.91988093082779,3
"1821","Chiroptera","miniopterus_fuscus",-4.53751153751428,3
"1822","Chiroptera","miniopterus_gleni",-4.26869794936688,3
"1823","Chiroptera","miniopterus_griveaudi",-5.38169897548709,3
"1824","Chiroptera","miniopterus_inflatus",-4.25451331437492,3
"1825","Chiroptera","miniopterus_magnater",-4.26158048159801,3
"1826","Chiroptera","miniopterus_majori",-4.8283137373023,3
"1827","Chiroptera","miniopterus_manavi",-5.29831736654804,3
"1828","Chiroptera","miniopterus_minor",-4.96184512992682,3
"1829","Chiroptera","miniopterus_natalensis",-4.38202663467388,3
"1830","Chiroptera","miniopterus_petersoni",-5.11599580975408,3
"1831","Chiroptera","miniopterus_pusillus",-4.75599307572268,3
"1832","Chiroptera","miniopterus_schreibersii",-4.50081017066385,3
"1833","Chiroptera","miniopterus_sororculus",-4.8283137373023,3
"1834","Chiroptera","miniopterus_tristis",-4.14774533894922,3
"1835","Primates","miopithecus_ogouensis",0.245531070191839,4
"1836","Primates","miopithecus_talapoin",0.404931632502021,4
"1837","Chiroptera","mirimiri_acrodonta",-1.38429635845722,0
"1838","Carnivora","mirounga_angustirostris",6.62007320653036,5
"1839","Carnivora","mirounga_leonina",7.37775890822787,5
"1840","Primates","mirza_coquereli",-1.17765549600856,6
"1841","Primates","mirza_zaza",-1.23787435600162,3
"1842","Eulipotyphla","mogera_imaizumii",-2.43611648561857,3
"1843","Eulipotyphla","mogera_insularis",-2.77579385318873,3
"1844","Eulipotyphla","mogera_robusta",-1.11169752821677,3
"1845","Eulipotyphla","mogera_tokudae",-2.04407439784254,3
"1846","Eulipotyphla","mogera_wogura",-2.19373068808196,3
"1847","Chiroptera","molossops_mattogrossensis",-4.99083266680008,3
"1848","Chiroptera","molossops_temminckii",-5.13280292807046,3
"1849","Chiroptera","molossus_molossus",-4.29768548624013,3
"1850","Chiroptera","molossus_rufus",-3.4514385980989,3
"1851","Chiroptera","molossus_sinaloae",-3.7898053727039,3
"1852","Carnivora","monachus_monachus",5.67846466667191,5
"1853","Didelphimorphia","monodelphis_adusta",-3.35240721749272,6
"1854","Didelphimorphia","monodelphis_americana",-3.93734081341244,6
"1855","Didelphimorphia","monodelphis_brevicaudata",-2.66499071164176,6
"1856","Didelphimorphia","monodelphis_dimidiata",-2.84731226843572,6
"1857","Didelphimorphia","monodelphis_domestica",-2.6394574096366,6
"1858","Didelphimorphia","monodelphis_emiliae",-3.2188758248682,6
"1859","Didelphimorphia","monodelphis_glirina",-2.72113544065087,6
"1860","Didelphimorphia","monodelphis_handleyi",-2.89679232569909,6
"1861","Didelphimorphia","monodelphis_iheringi",-2.18925640768704,6
"1862","Didelphimorphia","monodelphis_kunsi",-4.48295255326384,6
"1863","Didelphimorphia","monodelphis_osgoodi",-2.18925640768704,6
"1864","Didelphimorphia","monodelphis_palliolata",-2.71961683747368,6
"1865","Didelphimorphia","monodelphis_peruviana",-3.61191841297781,6
"1866","Didelphimorphia","monodelphis_reigi",-3.9633162998157,6
"1867","Didelphimorphia","monodelphis_scalops",-0.29975465368605,6
"1868","Cetartiodactyla","monodon_monoceros",6.80239476332431,5
"1869","Chiroptera","monophyllus_plethodon",-4.21312809821207,4
"1870","Chiroptera","monophyllus_redmani",-4.7444322533216,4
"1871","Rodentia","monticolomys_koopmani",-3.68887945411394,4
"1872","Chiroptera","mops_condylurus",-3.56136613381498,3
"1873","Chiroptera","mops_leucostigma",-4.04555439805267,3
"1874","Chiroptera","mops_midas",-3.09665819214395,3
"1875","Chiroptera","mormoops_blainvillei",-4.75599307572268,3
"1876","Chiroptera","mormoops_megalophylla",-4.14774533894922,3
"1877","Chiroptera","mormopterus_beccarii",-4.20639406603072,3
"1878","Chiroptera","mormopterus_loriae",-4.72170400224404,3
"1879","Chiroptera","mormopterus_norfolkensis",-4.8283137373023,3
"1880","Chiroptera","mormopterus_planiceps",-4.73300355749798,3
"1881","Cetartiodactyla","moschiola_meminna",0.894045122926835,0
"1882","Cetartiodactyla","moschus_anhuiensis",2.12823170584927,0
"1883","Cetartiodactyla","moschus_berezovskii",2.19722457733622,0
"1884","Cetartiodactyla","moschus_chrysogaster",2.67414864942653,0
"1885","Cetartiodactyla","moschus_fuscus",2.52572864430826,0
"1886","Cetartiodactyla","moschus_leucogaster",2.7408400239252,0
"1887","Cetartiodactyla","moschus_moschiferus",2.56494935746154,0
"1888","Carnivora","mungos_mungo",0.654925967739748,5
"1889","Carnivora","mungotictis_decemlineata",-0.430782916092454,5
"1890","Cetartiodactyla","muntiacus_crinifrons",3.58742795495283,0
"1891","Cetartiodactyla","muntiacus_feae",3.09104245335832,0
"1892","Cetartiodactyla","muntiacus_gongshanensis",2.99105635848239,0
"1893","Cetartiodactyla","muntiacus_muntjak",2.76794043567527,0
"1894","Cetartiodactyla","muntiacus_putaoensis",2.484906649788,0
"1895","Cetartiodactyla","muntiacus_reevesi",2.60268968544438,0
"1896","Cetartiodactyla","muntiacus_rooseveltorum",2.70805020110221,0
"1897","Cetartiodactyla","muntiacus_truongsonensis",2.70805020110221,0
"1898","Cetartiodactyla","muntiacus_vuquangensis",3.52636052461616,0
"1899","Dasyuromorphia","murexia_longicaudata",-1.0912395343387,5
"1900","Dasyuromorphia","murexia_naso",-3.02825546525955,5
"1901","Chiroptera","murina_aenea",-4.90627527877201,3
"1902","Chiroptera","murina_aurata",-4.91988093082779,3
"1903","Chiroptera","murina_cyclotis",-4.67774087882293,3
"1904","Chiroptera","murina_florium",-5.44914025628262,3
"1905","Chiroptera","murina_hilgendorfi",-4.81589121730374,3
"1906","Chiroptera","murina_huttoni",-4.87960703168985,3
"1907","Chiroptera","murina_leucogaster",-4.87960703168985,3
"1908","Chiroptera","murina_puta",-4.79149976417958,3
"1909","Chiroptera","murina_rozendaali",-5.38169897548709,3
"1910","Chiroptera","murina_suilla",-5.62682143352007,3
"1911","Chiroptera","murina_tubinaris",-5.20300718674371,3
"1912","Chiroptera","murina_ussuriensis",-5.24004845842406,3
"1913","Rodentia","mus_baoulei",-4.85363154528659,4
"1914","Rodentia","mus_booduga",-4.45675018086982,4
"1915","Rodentia","mus_bufo",-4.56594947283481,4
"1916","Rodentia","mus_caroli",-4.48295255326384,4
"1917","Rodentia","mus_cervicolor",-4.03419063940235,4
"1918","Rodentia","mus_cookii",-3.88733039283777,4
"1919","Rodentia","mus_crociduroides",-3.55085815621656,4
"1920","Rodentia","mus_famulus",-3.77661836842194,4
"1921","Rodentia","mus_fragilicauda",-4.42284862919414,4
"1922","Rodentia","mus_haussa",-5.47267075369281,4
"1923","Rodentia","mus_indutus",-5.08320598693109,4
"1924","Rodentia","mus_macedonicus",-4.19970507787993,4
"1925","Rodentia","mus_mahomet",-4.60517018598809,4
"1926","Rodentia","mus_mattheyi",-5.40367788220586,4
"1927","Rodentia","mus_minutoides",-4.99083266680008,4
"1928","Rodentia","mus_musculoides",-5.18498868124103,4
"1929","Rodentia","mus_musculus",-4.12893600699172,4
"1930","Rodentia","mus_neavei",-5.22135632541191,4
"1931","Rodentia","mus_pahari",-3.66126428708096,4
"1932","Rodentia","mus_platythrix",-3.68091128446476,4
"1933","Rodentia","mus_saxicola",-3.84436435695433,4
"1934","Rodentia","mus_setulosus",-4.50081017066385,4
"1935","Rodentia","mus_sorella",-4.29035944614806,4
"1936","Rodentia","mus_spicilegus",-4.26869794936688,4
"1937","Rodentia","mus_spretus",-4.35831010805657,4
"1938","Rodentia","mus_tenellus",-4.50986000618377,4
"1939","Rodentia","mus_terricolor",-4.71053070164592,4
"1940","Rodentia","mus_triton",-4.41454982637944,4
"1941","Rodentia","muscardinus_avellanarius",-3.59356927430961,4
"1942","Chiroptera","musonycteris_harrisoni",-4.43965574751052,4
"1943","Carnivora","mustela_africana",-0.621757184473272,6
"1944","Carnivora","mustela_altaica",-1.76609172247948,1
"1945","Carnivora","mustela_erminea",-2.12527607802364,5
"1946","Carnivora","mustela_felipei",-1.55447635436013,1
"1947","Carnivora","mustela_frenata",-1.9173226922034,1
"1948","Carnivora","mustela_itatsi",-0.570929547835696,6
"1949","Carnivora","mustela_kathiah",-1.56973654558255,1
"1950","Carnivora","mustela_lutreola",-0.82098055206983,5
"1951","Carnivora","mustela_nigripes",-0.162518929497775,1
"1952","Carnivora","mustela_nivalis",-1.98413136187551,1
"1953","Carnivora","mustela_nudipes",-0.693147180559945,1
"1954","Carnivora","mustela_putorius",-0.0883941507625954,5
"1955","Carnivora","mustela_sibirica",-0.903868211875598,1
"1956","Carnivora","mustela_strigidorsa",0.405465108108164,1
"1957","Rodentia","mylomys_dybowskii",-2.16805420003644,0
"1958","Rodentia","myocastor_coypus",1.93694147907255,0
"1959","Rodentia","myodes_andersoni",-3.66907682681776,4
"1960","Rodentia","myodes_californicus",-4.00085421913476,4
"1961","Rodentia","myodes_centralis",-3.44201937618241,4
"1962","Rodentia","myodes_gapperi",-3.9633162998157,4
"1963","Rodentia","myodes_glareolus",-3.85375409730417,4
"1964","Rodentia","myodes_regulus",-3.25450300251135,0
"1965","Rodentia","myodes_rex",-2.89137225822975,4
"1966","Rodentia","myodes_rufocanus",-3.29683736633791,4
"1967","Rodentia","myodes_rutilus",-3.56843330103807,4
"1968","Rodentia","myodes_smithii",-3.35240721749272,4
"1969","Dasyuromorphia","myoictis_leucura",-1.51412773262978,1
"1970","Dasyuromorphia","myoictis_melas",-1.46967597005894,5
"1971","Dasyuromorphia","myoictis_wallacei",-1.46967597005894,5
"1972","Dasyuromorphia","myoictis_wavicus",-2.10373423424888,1
"1973","Rodentia","myomimus_roachi",-3.09004295302523,6
"1974","Rodentia","myomyscus_brockmani",-3.52336501563636,4
"1975","Rodentia","myomyscus_verreauxii",-3.19418321227783,4
"1976","Chiroptera","myonycteris_brachycephala",-3.32980738557548,0
"1977","Chiroptera","myonycteris_leptodon",-3.14888345304817,0
"1978","Chiroptera","myonycteris_relicta",-2.95651156040071,0
"1979","Chiroptera","myonycteris_torquata",-3.16533505794017,0
"1980","Rodentia","myoprocta_acouchy",-0.510825623765991,4
"1981","Rodentia","myoprocta_pratti",-0.0965109003808437,0
"1982","Chiroptera","myopterus_daubentonii",-3.56136613381498,3
"1983","Rodentia","myosciurus_pumilio",-1.80180980508156,0
"1984","Eulipotyphla","myosorex_cafer",-4.31250057202527,5
"1985","Eulipotyphla","myosorex_geata",-4.66704558970618,5
"1986","Eulipotyphla","myosorex_kihaulei",-4.65646348037564,5
"1987","Eulipotyphla","myosorex_sclateri",-3.86800612001137,5
"1988","Eulipotyphla","myosorex_varius",-4.32753844938981,5
"1989","Eulipotyphla","myosorex_zinki",-4.12893600699172,5
"1990","Rodentia","myospalax_aspalax",-1.1239300966524,0
"1991","Rodentia","myospalax_psilurus",-1.22929061231023,0
"1992","Chiroptera","myotis_adversus",-4.54690127786412,3
"1993","Chiroptera","myotis_albescens",-5.24004845842406,3
"1994","Chiroptera","myotis_alcathoe",-5.29831736654804,3
"1995","Chiroptera","myotis_altarium",-4.50986000618377,3
"1996","Chiroptera","myotis_anjouanensis",-5.02068562994976,3
"1997","Chiroptera","myotis_annamiticus",-5.59942245933196,3
"1998","Chiroptera","myotis_annectans",-4.62537289330561,3
"1999","Chiroptera","myotis_atacamensis",-4.94766049493487,3
"2000","Chiroptera","myotis_ater",-5.11599580975408,3
"2001","Chiroptera","myotis_aurascens",-4.89285225843987,3
"2002","Chiroptera","myotis_auriculus",-5.29831736654804,3
"2003","Chiroptera","myotis_austroriparius",-4.99083266680008,3
"2004","Chiroptera","myotis_bechsteinii",-4.76768911548587,3
"2005","Chiroptera","myotis_bocagii",-4.85363154528659,3
"2006","Chiroptera","myotis_bombinus",-4.97623386737892,3
"2007","Chiroptera","myotis_brandtii",-5.24004845842406,3
"2008","Chiroptera","myotis_californicus",-5.38169897548709,3
"2009","Chiroptera","myotis_capaccinii",-4.90627527877201,3
"2010","Chiroptera","myotis_chiloensis",-4.99083266680008,3
"2011","Chiroptera","myotis_chinensis",-3.17008566069877,3
"2012","Chiroptera","myotis_ciliolabrum",-5.31852007386556,3
"2013","Chiroptera","myotis_csorbai",-4.96184512992682,3
"2014","Chiroptera","myotis_dasycneme",-4.26158048159801,3
"2015","Chiroptera","myotis_daubentonii",-4.90627527877201,3
"2016","Chiroptera","myotis_davidii",-5.24004845842406,3
"2017","Chiroptera","myotis_dominicensis",-5.74460446917646,3
"2018","Chiroptera","myotis_elegans",-5.49676830527187,3
"2019","Chiroptera","myotis_emarginatus",-4.8665349501225,3
"2020","Chiroptera","myotis_evotis",-5.00564775258522,3
"2021","Chiroptera","myotis_fimbriatus",-4.87960703168985,3
"2022","Chiroptera","myotis_formosus",-4.96184512992682,3
"2023","Chiroptera","myotis_fortidens",-5.42615073805792,3
"2024","Chiroptera","myotis_frater",-4.87960703168985,3
"2025","Chiroptera","myotis_goudoti",-4.96184512992682,3
"2026","Chiroptera","myotis_grisescens",-4.55638002181866,3
"2027","Chiroptera","myotis_hajastanicus",-4.99083266680008,3
"2028","Chiroptera","myotis_hasseltii",-4.73300355749798,5
"2029","Chiroptera","myotis_horsfieldii",-5.06720564558465,3
"2030","Chiroptera","myotis_ikonnikovi",-5.59942245933196,3
"2031","Chiroptera","myotis_keaysi",-5.24004845842406,3
"2032","Chiroptera","myotis_keenii",-5.06720564558465,3
"2033","Chiroptera","myotis_laniger",-5.59942245933196,3
"2034","Chiroptera","myotis_leibii",-5.27851473925186,3
"2035","Chiroptera","myotis_levis",-5.20300718674371,3
"2036","Chiroptera","myotis_longipes",-4.89285225843987,3
"2037","Chiroptera","myotis_lucifugus",-4.87960703168985,3
"2038","Chiroptera","myotis_macrodactylus",-4.93367425296013,3
"2039","Chiroptera","myotis_macropus",-4.60517018598809,3
"2040","Chiroptera","myotis_macrotarsus",-4.38202663467388,5
"2041","Chiroptera","myotis_martiniquensis",-5.29831736654804,3
"2042","Chiroptera","myotis_melanorhinus",-5.13280292807046,3
"2043","Chiroptera","myotis_montivagus",-4.79149976417958,3
"2044","Chiroptera","myotis_muricola",-5.49676830527187,3
"2045","Chiroptera","myotis_myotis",-3.38139475436598,3
"2046","Chiroptera","myotis_mystacinus",-5.11599580975408,3
"2047","Chiroptera","myotis_nattereri",-4.94766049493487,3
"2048","Chiroptera","myotis_nigricans",-5.47267075369281,3
"2049","Chiroptera","myotis_oxyotus",-5.20300718674371,3
"2050","Chiroptera","myotis_pequinius",-4.06867681547352,3
"2051","Chiroptera","myotis_pruinosus",-5.91450350597185,3
"2052","Chiroptera","myotis_punicus",-3.75075485783202,3
"2053","Chiroptera","myotis_ridleyi",-5.40367788220586,3
"2054","Chiroptera","myotis_riparius",-5.18498868124103,3
"2055","Chiroptera","myotis_rosseti",-5.7138328105097,3
"2056","Chiroptera","myotis_ruber",-5.29831736654804,3
"2057","Chiroptera","myotis_schaubi",-4.8283137373023,3
"2058","Chiroptera","myotis_scotti",-4.7444322533216,3
"2059","Chiroptera","myotis_septentrionalis",-4.89285225843987,3
"2060","Chiroptera","myotis_sicarius",-4.33514304877503,3
"2061","Chiroptera","myotis_siligorensis",-5.91450350597185,3
"2062","Chiroptera","myotis_simus",-4.80362112471193,3
"2063","Chiroptera","myotis_sodalis",-4.97623386737892,3
"2064","Chiroptera","myotis_thysanodes",-4.81589121730374,3
"2065","Chiroptera","myotis_tricolor",-4.27586643884549,3
"2066","Chiroptera","myotis_velifer",-4.59521985513492,3
"2067","Chiroptera","myotis_vivesi",-3.68887945411394,5
"2068","Chiroptera","myotis_volans",-4.76768911548587,3
"2069","Chiroptera","myotis_welwitschii",-4.16691525505694,3
"2070","Chiroptera","myotis_yanbarensis",-5.44914025628262,3
"2071","Chiroptera","myotis_yumanensis",-5.22135632541191,3
"2072","Dasyuromorphia","myrmecobius_fasciatus",-0.751836176908625,3
"2073","Pilosa","myrmecophaga_tridactyla",3.10607436055578,3
"2074","Rodentia","mysateles_prehensilis",0.587786664902119,0
"2075","Chiroptera","mystacina_tuberculata",-4.3740584650247,4
"2076","Rodentia","mystromys_albicaudatus",-2.44299724671079,4
"2077","Chiroptera","myzopoda_aurita",-4.67774087882293,3
"2078","Chiroptera","myzopoda_schliemanni",-4.69948086545933,3
"2079","Cetartiodactyla","naemorhedus_baileyi",3.31373135588088,0
"2080","Cetartiodactyla","naemorhedus_caudatus",3.29583686600433,0
"2081","Cetartiodactyla","naemorhedus_goral",3.3499040872746,0
"2082","Cetartiodactyla","naemorhedus_griseus",3.2188758248682,0
"2083","Carnivora","nandinia_binotata",0.693147180559945,6
"2084","Cetartiodactyla","nanger_dama",4.29045259180987,0
"2085","Cetartiodactyla","nanger_granti",4.00732773067214,0
"2086","Cetartiodactyla","nanger_soemmerringii",3.68887945411394,0
"2087","Rodentia","nannosciurus_melanotis",-2.99573227355399,0
"2088","Chiroptera","nanonycteris_veldkampii",-3.84436435695433,0
"2089","Rodentia","napaeozapus_insignis",-3.80316860051606,4
"2090","Primates","nasalis_larvatus",2.19722457733622,0
"2091","Carnivora","nasua_narica",1.39376637595859,6
"2092","Carnivora","nasua_nasua",1.33336815531049,6
"2093","Carnivora","nasuella_olivacea",0.29266961396282,6
"2094","Chiroptera","natalus_jamaicensis",-5.00564775258522,3
"2095","Chiroptera","natalus_major",-4.94766049493487,3
"2096","Chiroptera","natalus_stramineus",-5.29831736654804,3
"2097","Chiroptera","natalus_tumidirostris",-5.05145728861651,3
"2098","Rodentia","neacomys_dubosti",-4.21990778519745,4
"2099","Rodentia","neacomys_guianae",-4.25451331437492,4
"2100","Rodentia","neacomys_minutus",-4.56594947283481,4
"2101","Rodentia","neacomys_musseri",-4.41454982637944,4
"2102","Rodentia","neacomys_paracou",-4.23360662955561,4
"2103","Rodentia","neacomys_spinosus",-3.9633162998157,4
"2104","Afrosoricida","neamblysomus_gunningi",-3.57198570264244,3
"2105","Afrosoricida","neamblysomus_julianae",-3.81671282562382,3
"2106","Rodentia","necromys_amoenus",-3.54045944899566,4
"2107","Rodentia","necromys_lactens",-3.41428262121081,4
"2108","Rodentia","necromys_lasiurus",-3.22137895508632,4
"2109","Rodentia","necromys_temchuki",-3.05336138639063,4
"2110","Rodentia","necromys_urichi",-3.38139475436598,0
"2111","Eulipotyphla","nectogale_elegans",-3.42651518964645,5
"2112","Rodentia","nectomys_apicalis",-1.21267724495608,6
"2113","Rodentia","nectomys_squamipes",-1.65705376637576,6
"2114","Rodentia","neodon_irene",-3.11002141995612,0
"2115","Rodentia","neodon_juldaschi",-3.11002141995612,0
"2116","Rodentia","neodon_sikimensis",-2.69414729593322,0
"2117","Carnivora","neofelis_nebulosa",3.02042488614436,1
"2118","Rodentia","neofiber_alleni",-1.32425897020044,0
"2119","Eulipotyphla","neohylomys_hainanensis",-2.82177896643055,3
"2120","Rodentia","neomicroxus_latebricola",-3.24419363285249,4
"2121","Eulipotyphla","neomys_anomalus",-4.13516655674236,5
"2122","Eulipotyphla","neomys_fodiens",-4.24749574171628,5
"2123","Eulipotyphla","neomys_teres",-4.35052796761451,5
"2124","Dasyuromorphia","neophascogale_lorentzii",-1.55116900431012,5
"2125","Carnivora","neophoca_cinerea",5.24702407216049,1
"2126","Cetartiodactyla","neophocaena_asiaeorientalis",3.51006075514389,5
"2127","Cetartiodactyla","neophocaena_phocaenoides",3.48124008933569,5
"2128","Chiroptera","neoromicia_capensis",-5.11599580975408,3
"2129","Chiroptera","neoromicia_guineensis",-5.77635316749104,3
"2130","Chiroptera","neoromicia_malagasyensis",-5.03595310208055,3
"2131","Chiroptera","neoromicia_matroka",-5.03595310208055,3
"2132","Chiroptera","neoromicia_rendalli",-5.06720564558465,3
"2133","Chiroptera","neoromicia_tenuipinnis",-5.24004845842406,3
"2134","Chiroptera","neoromicia_zuluensis",-5.54677872584654,3
"2135","Eulipotyphla","neotetracus_sinensis",-2.44299724671079,3
"2136","Rodentia","neotoma_albigula",-1.57987911019256,4
"2137","Rodentia","neotoma_bryanti",-1.70374859190534,4
"2138","Rodentia","neotoma_cinerea",-1.20664303288181,4
"2139","Rodentia","neotoma_devia",-1.6094379124341,4
"2140","Rodentia","neotoma_floridana",-1.40772230853351,4
"2141","Rodentia","neotoma_fuscipes",-1.47054591356748,4
"2142","Rodentia","neotoma_goldmani",-1.6194882482876,4
"2143","Rodentia","neotoma_lepida",-1.80910910756317,4
"2144","Rodentia","neotoma_leucodon",-1.3819040128186,0
"2145","Rodentia","neotoma_macrotis",-1.6194882482876,0
"2146","Rodentia","neotoma_magister",-0.885519073207401,0
"2147","Rodentia","neotoma_mexicana",-1.59454929994035,4
"2148","Rodentia","neotoma_micropus",-1.43758765550744,4
"2149","Rodentia","neotoma_nelsoni",-1.6194882482876,4
"2150","Rodentia","neotoma_stephensi",-1.88059068293467,4
"2151","Rodentia","neotomodon_alstoni",-3.2188758248682,6
"2152","Rodentia","neotomys_ebriosus",-2.74109005518041,0
"2153","Cetartiodactyla","neotragus_batesi",1.09861228866811,0
"2154","Cetartiodactyla","neotragus_pygmaeus",1.38629436111989,0
"2155","Carnivora","neovison_vison",-0.0565703514883944,5
"2156","Rodentia","nephelomys_albigularis",-2.80511191394534,4
"2157","Rodentia","nephelomys_keaysi",-1.81277883645213,4
"2158","Rodentia","nephelomys_levipes",-2.18213893991818,4
"2159","Rodentia","nesokia_indica",-0.994252273343867,0
"2160","Lagomorpha","nesolagus_netscheri",0.405465108108164,0
"2161","Rodentia","nesomys_audeberti",-1.54881329061767,0
"2162","Rodentia","nesomys_rufus",-1.81707727721234,0
"2163","Rodentia","nesoryzomys_fernandinae",-3.26754099684948,4
"2164","Rodentia","nesoryzomys_narboroughi",-2.43041846450393,6
"2165","Rodentia","nesoryzomys_swarthi",-2.24620475955794,6
"2166","Eulipotyphla","neurotrichus_gibbsii",-4.72170400224404,4
"2167","Rodentia","neusticomys_monticolus",-3.23145460707506,5
"2168","Cetartiodactyla","nilgiritragus_hylocrius",4.31748811353631,0
"2169","Dasyuromorphia","ningaui_ridei",-4.76768911548587,5
"2170","Dasyuromorphia","ningaui_timealeyi",-5.16728910414163,5
"2171","Rodentia","niviventer_andersoni",-1.9173226922034,4
"2172","Rodentia","niviventer_confucianus",-2.7333680090865,4
"2173","Rodentia","niviventer_coninga",-2.49738417129911,4
"2174","Rodentia","niviventer_cremoriventer",-2.66355496121566,4
"2175","Rodentia","niviventer_culturatus",-2.42024313646228,4
"2176","Rodentia","niviventer_eha",-2.92620621090538,4
"2177","Rodentia","niviventer_excelsior",-2.28278246569787,4
